order_id,user_id,driver_id,merchant_id,status,payment_method,subtotal,delivery_fee,discount,total_amount,order_time,delivered_time,delivery_lat,delivery_lon,delivery_area
b6d56849-767d-4899-85d8-9b8a76ffcea1,716ec064-b99a-4f03-8174-64de60ca187b,b7111279-6e03-4a59-9b60-23d0587d8887,bbc416c4-ad15-4186-b9ad-7c36fe0f3e74,cancelled_by_customer,Cash,69000,3000,0,72000,2023-09-23 03:36:51,,-6.201871,106.837637,Jakarta Selatan
489fa1cc-0bb3-4a9a-b2e9-c646d9cf318a,16c71291-1f28-4e0c-9714-c1093ee15ded,00d1e3b3-14bb-42a3-aed9-42c8659444e9,a32777d5-f197-4c19-9e18-374aba65298f,delivered,GoPay,124000,3000,2000,125000,2024-09-01 12:05:18,2024-09-01 12:27:18,-6.134981,106.781675,Jakarta Barat
c94029be-4527-4480-ba76-868f364556a7,9b055a35-4b6d-46e4-b569-7112af3f6d9a,be84665b-177e-4913-912d-22d6134c59b6,ec64fe5d-cc97-4708-a5ef-0de064b3a56a,cancelled_by_driver,BCA Virtual Account,18000,3000,0,21000,2023-03-04 22:42:10,,-6.212134,106.859813,Jakarta Selatan
2913963c-481e-4c8c-bee0-c1b389d66099,79ab2c00-eea6-4a91-b52c-5bae5883e068,a96fa19f-9e0d-4bcc-acd7-1635acce9e9f,8634a790-4133-402a-86d3-b518fdaadce4,delivered,Cash,142000,7000,0,149000,2024-04-22 15:58:23,2024-04-22 16:18:23,-6.214683,106.887589,Jakarta Timur
93a4c220-87f8-4183-8903-c064838a6720,32ce1cd4-e0a3-483b-ac9f-dd96883f12f8,e7a10612-3300-4d67-aaa3-7abf6c4b8bfb,22aedc56-f82c-40ec-bbb9-1cfcd9ceaab0,delivered,BCA Virtual Account,126000,7000,0,133000,2023-11-11 00:37:13,2023-11-11 01:36:13,-6.11189,106.872006,Jakarta Utara
1cca9dc4-e417-42b0-902b-ef1765b52fe5,186e7ebf-008f-41ca-842d-6b8e31b1be86,c6a942a3-c256-4e00-a5d1-c94e585ed3c6,c313785a-4847-4efb-87c1-7c82a342422f,cancelled_by_driver,DANA,50000,3000,0,53000,2023-07-13 04:24:39,,-6.153561,106.825736,Jakarta Pusat
37a7c120-5225-487a-8c30-35ac2cb5922d,f762b1b4-7378-40b7-b801-9c0703c1c9e0,da7d5fef-46c4-4c98-bf82-d474d7fbaade,be947c16-0b22-4fa0-8ed8-52e4e55de2eb,delivered,DANA,48000,10000,0,58000,2024-04-02 02:05:56,2024-04-02 03:01:56,-6.163712,106.786723,Jakarta Barat
90918c2d-f96f-4a61-85ca-2319abfab8d3,1c982a86-4799-41fd-8832-e06122faee80,8d307095-b88a-449e-92a0-0fcdb7f1e1b8,b85ce204-f93d-48d4-b396-4d8c87f4eb97,delivered,Mandiri Virtual Account,110000,2000,0,112000,2024-07-25 19:10:08,2024-07-25 19:32:08,-6.163189,106.761029,Jakarta Barat
7bd85f0c-eb1f-459f-a250-81218350fdc4,eec3f523-46c7-4c6e-8bcd-6fedf22c045a,100481bc-c019-4c0e-858d-22f9a06432d8,7678679e-4707-43eb-8ce5-d75f11ce6f75,delivered,DANA,230000,5000,10000,225000,2024-08-19 12:35:42,2024-08-19 12:56:42,-6.160259,106.864179,Jakarta Pusat
37ad03b2-b11f-46a2-9d88-ee840b33c20a,75dc00fb-8889-48ca-92e2-11e0ce7e73ee,58d9ad18-c98d-44f3-a4e9-618f1806cb1f,83a54969-7a9c-4d61-8f42-679f4af536d0,delivered,GoPay,147000,2000,5000,144000,2023-01-02 12:12:57,2023-01-02 13:09:57,-6.210353,106.830595,Jakarta Selatan
40060a2a-2831-4a82-a8f9-cf0d668c1120,a9ff6da0-ba9f-4b4e-b566-f34f4f326d7a,f2d2654f-3f4e-4ca8-8fc1-9630e8f33154,d93f59c0-6ff2-4191-8e8a-4640193f13a2,cancelled_by_driver,Mandiri Virtual Account,30000,10000,10000,30000,2024-12-28 03:12:22,,-6.142158,106.858615,Jakarta Pusat
a62f5cbb-2236-43e5-b0cf-d39126cc6e9e,f8b4f1e2-c94b-41f4-b006-34889d74f92a,34714cb3-67b1-42f6-8263-74834f6065d5,9c0df212-e989-4d25-82b8-ad0fc92ef0ee,delivered,GoPay,91000,10000,0,101000,2024-07-12 18:58:01,2024-07-12 19:56:01,-6.170267,106.759484,Jakarta Barat
c621b22a-c235-4cf5-a1fa-9727201307b8,b92fa57f-f2ba-4822-9d44-f14495082683,ad299b82-9340-4ffc-b523-8e6f7ae28ddb,f2ee9809-24d8-43fd-9e2b-2d1345129294,cancelled_by_driver,GoPay,105000,2000,0,107000,2023-06-07 22:00:26,,-6.275088,106.836023,Jakarta Selatan
864529de-9297-48aa-9cd2-47f05833681c,447dd1a0-49cc-4338-9b50-a30ec9473fab,8b54402e-f019-4ae6-8ec3-96d016f329c8,f2ee9809-24d8-43fd-9e2b-2d1345129294,cancelled_by_driver,GoPay,150000,3000,0,153000,2024-03-16 08:38:16,,-6.275088,106.836023,Jakarta Selatan
04a91618-98d2-4c25-a39d-6948982a1c6b,3f32fc1b-ad8c-4958-bba2-d1b05356dc14,60c080c7-0a1a-4854-b640-9a4126614209,acad4e4e-26be-47f4-a267-d92225bf75ee,cancelled_by_driver,BCA Virtual Account,345000,3000,0,348000,2023-01-18 23:22:18,,-6.172032,106.850004,Jakarta Pusat
3b704276-2db7-4cb1-a76d-308f323b6ea0,2fdf02ba-15ec-47cb-a0d5-d1ae15575c51,6a839274-efea-48f3-b8a9-32fee39c429a,4b3a0d80-0aaa-47f1-8d74-695478d9d994,delivered,Cash,253000,10000,10000,253000,2023-01-05 03:00:24,2023-01-05 03:55:24,-6.203816,106.857874,Jakarta Selatan
192aacf8-685f-4356-b4d7-5f066d4c8077,9db9b326-f0c3-4bd0-b171-b1ee207325de,d339a6a6-cf76-48d4-bd13-e77dbaef14a5,2d78dd30-2408-4123-8f13-960b2215bcd7,delivered,Mandiri Virtual Account,30000,10000,5000,35000,2023-07-13 21:24:45,2023-07-13 21:58:45,-6.245231,106.972781,Jakarta Timur
61e911f7-7f23-4a55-986a-6b2841b55084,1d23da35-4e6c-414e-bcb9-9cb0ebd86a7f,e4f4e9ce-9b76-47b4-b332-325c40b8b649,c7b846aa-70a6-4380-90ea-ac38fe7f4c80,delivered,Mandiri Virtual Account,54000,10000,10000,54000,2024-02-29 01:04:37,2024-02-29 01:52:37,-6.164219,106.866199,Jakarta Pusat
4b2d4858-bce1-4c82-a092-ddd8003e0861,1b204dbf-ad23-4c6f-b473-3d8b6d0eea12,6c094a5a-0316-48c5-9d88-bfbf3b528064,b559f68d-9508-4ff1-ba5c-8301f7303158,cancelled_by_driver,BCA Virtual Account,240000,7000,0,247000,2024-05-14 22:26:01,,-6.148285,106.844014,Jakarta Pusat
8adb3924-d971-4c6a-a979-52beecd859b0,52d04b0f-21da-460e-89d8-cb65766433b2,12f3460f-09b9-4714-bbb5-dac73b325d15,f10568cd-d085-4a74-8285-e5b76471af97,delivered,GoPay,164000,10000,0,174000,2023-06-12 17:12:12,2023-06-12 17:38:12,-6.165291,106.771035,Jakarta Barat
2316acd5-4512-4e11-8648-ee3ad71af123,9d2e2c28-ac08-4190-8e7e-acca32fa263d,6cce7805-3b1d-4f8b-bf4b-f8a9820734da,a0900a63-17e5-4145-afc2-781ffbd2ab7c,delivered,GoPay,129000,10000,0,139000,2024-12-18 07:38:27,2024-12-18 08:37:27,-6.164209,106.858386,Jakarta Pusat
71c1cad1-46b4-404f-b1b0-370062aabaa2,3d4ee9fa-eb95-429d-acc9-1062b0069f0e,ebdc6cbc-1884-45f2-bffe-e6c45f9f3566,2490d666-8e51-4de5-92eb-19e83254d0f4,cancelled_by_driver,GoPay,205000,2000,0,207000,2024-05-07 09:03:34,,-6.140042,106.84208,Jakarta Pusat
d8cb4aa3-03fe-47ec-93c0-b25a75f7e779,f40e07bb-fb1b-434d-8c68-0c5a30c9b689,792e755d-1848-4fdf-ab1d-380ed6eca979,e75cb535-a2a8-4234-8c04-7bd979d8267d,cancelled_by_driver,BCA Virtual Account,95000,7000,2000,100000,2023-02-14 16:36:58,,-6.164564,106.838988,Jakarta Pusat
90405eb5-b1c4-44bf-9a11-dddb1c21b953,c22a228f-4a17-4136-991b-d9b67fa0cd01,2e9631e8-6f3c-4c47-a2d3-0e09b9deffe5,60b6bb26-f989-4a96-b0c7-8e43efd882ba,cancelled_by_driver,GoPay,75000,10000,5000,80000,2023-02-14 11:44:48,,-6.209455,106.958643,Jakarta Timur
37cf6053-2cb3-4435-bef9-9a6ab8a6c690,b0bc4de0-eb62-49cf-8112-ca112d1ed3e1,a5422317-6300-4538-87c9-0338e19ff29c,644c8e33-ac31-451d-bf54-13d03dd6e56f,cancelled_by_driver,Mandiri Virtual Account,66000,5000,0,71000,2023-06-13 09:18:04,,-6.151974,106.929494,Jakarta Timur
1b0da68c-0b66-484b-ab56-a3200760310c,e7055ee4-5a6e-41e4-a3d9-9ed2adb2d246,ea8ded95-2241-4d38-9ba5-0ec6aecb57e4,0a1bf39c-f192-45c9-9d41-585735a1f959,cancelled_by_driver,Mandiri Virtual Account,309000,2000,2000,309000,2023-04-17 05:01:22,,-6.271178,106.805898,Jakarta Selatan
0936104e-945b-4f28-b678-7dcb8de5f6c5,5115f286-d14d-4bc2-9f06-bb19e8263b3b,c4635e31-8e14-4fb3-9745-40b2aeeb0991,1b3406df-f2dd-4ca6-8ab5-b5a06ff2f402,delivered,Mandiri Virtual Account,214000,5000,0,219000,2023-04-16 16:34:24,2023-04-16 17:29:24,-6.239789,106.924455,Jakarta Timur
17ae5fa1-3faa-4971-90b9-731401f97214,f9d20ae1-b128-4ca7-9bb5-9354a3c3cc5e,533927ef-04c7-40ec-80d5-7afe76e5a57a,c158ab3a-ab3f-4992-9183-0f52e053ca42,delivered,Cash,90000,5000,2000,93000,2023-07-04 19:20:03,2023-07-04 20:13:03,-6.165867,106.836821,Jakarta Pusat
f7dd0a74-9582-40f3-b1cf-64ba93795366,219bed9b-9cb9-471f-b361-8218314a4b7d,7487b4b8-2361-4648-9d18-f0311e825029,2c1e1aba-b7d9-4705-8896-159fa647a159,delivered,OVO,44000,5000,0,49000,2024-06-29 06:04:54,2024-06-29 07:02:54,-6.273846,106.828046,Jakarta Selatan
16420787-703b-4d33-a308-5b648c6148d3,9aa89161-c538-4c90-b9eb-af6f8036a127,388a4125-1bbb-42fd-bddb-0e9fa137cd0b,cd395e06-cd0a-48c7-8a20-5657eff7d313,delivered,Mandiri Virtual Account,339000,2000,5000,336000,2024-07-16 03:38:20,2024-07-16 04:00:20,-6.207628,106.902542,Jakarta Timur
86e950e6-296c-4fc4-90f7-05130a912541,151ce94c-da8b-448c-9163-3f5a39858990,c5c1ee31-61c7-43db-9517-c34ee072b42f,9eedd346-7cc8-49b5-aaa4-0a969c81cd38,delivered,GoPay,110000,3000,5000,108000,2023-07-05 00:54:41,2023-07-05 01:26:41,-6.206539,106.794921,Jakarta Selatan
55b84123-ec05-4652-8c7f-680a923d644b,a775c450-1b95-42d8-91c3-d0d72fde4982,b88066be-028a-41c6-97f3-19cfa13848a6,0bf3814c-41b6-4eb5-974a-aaf235c07852,delivered,OVO,80000,10000,0,90000,2024-04-08 20:09:00,2024-04-08 20:58:00,-6.112851,106.85216,Jakarta Utara
3b77160d-9cc7-4e54-b3e8-89ce9e6b7a87,a645a843-69c7-48be-8707-ab9395ab8172,7145acde-6dd5-4b66-a682-0985d4ec6447,8b11e426-9a55-43a0-8385-7a5d2497dd45,cancelled_by_driver,GoPay,70000,10000,5000,75000,2024-01-25 04:35:20,,-6.173105,106.778301,Jakarta Barat
cb207712-a199-428c-8323-bbcf502cde1e,a12c100f-fce0-42a2-a015-8593b8ca6495,24398d59-86b8-4ccc-ad66-d9c90e7e3bf2,97195d79-7509-40ad-b966-46276528c3eb,delivered,Mandiri Virtual Account,174000,5000,5000,174000,2023-06-25 14:33:50,2023-06-25 14:51:50,-6.188555,106.814696,Jakarta Selatan
ad9c6821-703c-429a-acf1-442d66f31588,6e785892-708c-4d24-ae20-a52c4f2c8781,e33538d9-9678-4c73-9933-11b206abe797,3c140bef-f1ea-4abe-98c9-2637659432e3,delivered,GoPay,215000,3000,5000,213000,2024-11-12 19:58:49,2024-11-12 20:40:49,-6.174024,106.836258,Jakarta Pusat
c38886f3-7536-4511-affd-cb6731aa8239,faba278b-ab6e-4b9b-9fd1-5bd77a5f947c,030fd3ba-0eee-4e44-99e9-fd66b9191a41,2f98edee-64cf-42bd-9f51-430842997b87,delivered,GoPay,91000,3000,2000,92000,2024-12-26 05:14:33,2024-12-26 05:47:33,-6.16072,106.822384,Jakarta Pusat
44a387fc-1ff0-4cf3-83fb-1e926a21e3f0,0f99b9c2-d156-4d8b-a437-5c946e06498d,cc85498f-63f6-4bbc-8e31-dc7d96c844f1,1cb67ea4-79c2-434b-a351-4e85575fe226,cancelled_by_driver,Cash,233000,10000,2000,241000,2024-11-13 18:12:48,,-6.159863,106.84315,Jakarta Pusat
3b0f21d2-5059-48ea-bc78-910acc4e7e57,ec8f3c2d-51d5-4f55-a562-d9f2a9be7948,47052b3c-c875-4d3d-9734-bcd60ad69ba5,50249eba-d021-4b6e-96db-cd9ccf1414e2,delivered,DANA,186000,2000,0,188000,2023-12-06 00:52:08,2023-12-06 01:10:08,-6.127588,106.845515,Jakarta Utara
162d76f2-ae29-44d8-976f-664f9244a3d9,64ac26af-d3cd-44c1-ad99-f336410e0208,6158fb69-6383-4a0f-91bd-f65be354065d,21f44f5b-6359-4e9f-a597-d3624e4f87f3,cancelled_by_driver,OVO,306000,5000,2000,309000,2024-02-17 04:06:04,,-6.229689,106.882895,Jakarta Timur
af465485-6a62-473c-9e1a-0779df6f5380,10a3249b-bb5b-4ac5-bfce-59d54e8dba9c,e0b7d19e-e416-4e6b-bec9-71431f572bb6,2c1e1aba-b7d9-4705-8896-159fa647a159,cancelled_by_customer,GoPay,240000,10000,5000,245000,2024-07-09 15:13:56,,-6.273846,106.828046,Jakarta Selatan
508c1fcd-1aca-4382-9714-1e34bed84f85,7a24f7dd-f812-4fbe-8f13-27ee3061f7f9,5c338e45-6abe-43c5-a810-b440c57e7445,57119282-0cb5-4928-bd37-31c236e4e6cc,delivered,OVO,95000,3000,10000,88000,2023-03-10 03:59:23,2023-03-10 04:26:23,-6.15445,106.897796,Jakarta Timur
8ed7a8f7-a497-48bb-9fa2-5c99b2dafa70,5ae3337b-e2a2-4859-b209-0b7b1cd8a638,bcbfee6b-a2d4-4352-a848-1f1a72af1193,55c23061-9d31-4871-a6f5-9dad61aade82,delivered,OVO,80000,2000,0,82000,2023-12-17 01:42:17,2023-12-17 02:10:17,-6.182621,106.797146,Jakarta Selatan
f858594c-fb02-443b-aaef-9a2f24ed843d,59a2b175-db6f-410b-9fbc-86eecf112bb1,0ffa271a-6aff-4de1-9646-cdd104a6605f,8b507f8e-c7ea-4853-a3fd-9810b06e8ad2,delivered,BCA Virtual Account,110000,7000,0,117000,2023-05-31 05:01:38,2023-05-31 05:51:38,-6.144554,106.836858,Jakarta Pusat
163ea68b-dbf7-40c5-8a5d-8668175b19ee,c535083d-a815-4266-88f0-d50a02c4a63f,59908caf-ae1b-436f-84be-4dbddc032c14,e7b6f6bc-b8d3-4cd3-b728-bcb684512310,cancelled_by_driver,BCA Virtual Account,101000,3000,2000,102000,2024-10-11 00:03:52,,-6.148849,106.865762,Jakarta Pusat
22abe4ef-2e0e-4401-9856-1e56340c5618,e8cbcc25-c3d3-4c05-a3da-ad01ea17a789,d1c4fd66-6297-4f0a-8398-39476dcf6371,d2ef189b-5654-44c1-873e-380b31231504,cancelled_by_driver,Cash,50000,5000,0,55000,2023-08-09 06:26:47,,-6.133805,106.915264,Jakarta Utara
27d134b9-e6e2-421d-b3f2-b9c908d25ce4,4922989f-1c8d-4adb-8527-fbd6bc599819,04bf8d06-b557-4c90-874b-31fd85992609,b8880048-1b91-449f-9883-f63d73e5917c,delivered,DANA,10000,5000,0,15000,2023-02-02 08:55:05,2023-02-02 09:17:05,-6.137825,106.866465,Jakarta Utara
3635d3c0-1ef9-487c-b6ad-1397492691b6,b2520c47-cac4-4d05-978a-d4f58d9d1ef3,7d8861f2-4967-44da-9d20-598bb83e1146,88de37f1-1716-4555-a33f-3d53fae39d74,cancelled_by_customer,GoPay,144000,10000,2000,152000,2024-08-12 09:19:52,,-6.138207,106.835166,Jakarta Utara
39b7b2a1-c12a-4b4a-914c-c3912b721ff7,a46d4b17-985f-48f6-975b-3ab4ff7a5fd5,a53ed3da-e5ac-439d-bc64-f655b5d7a69b,a081b5c6-d909-4557-a08c-13d6adffeda6,delivered,OVO,75000,7000,10000,72000,2024-11-09 14:42:27,2024-11-09 15:31:27,-6.147543,106.749552,Jakarta Barat
b4251126-b5ca-41e1-a6a2-020597be7df2,a679ec99-aae3-4cc9-9456-9798e844f9c0,31cc30a4-4789-450d-93e7-b8aa8e94907b,64f85be5-64c0-44a4-8a45-d0de331b8c6b,delivered,OVO,205000,3000,0,208000,2024-01-22 22:15:31,2024-01-22 22:30:31,-6.263471,106.81257,Jakarta Selatan
148fc1cf-0ed3-4b83-8c13-1e616dce7260,bb67f706-e556-47b0-b7bc-f71440069a49,da8b45ba-88fa-4f70-b926-b9b5a639170c,c5135e90-72f7-490d-af78-3d45f217fd34,delivered,OVO,36000,2000,0,38000,2024-06-20 22:15:03,2024-06-20 23:13:03,-6.134202,106.849247,Jakarta Utara
fcbd031c-3138-46a1-a2b0-bf275df61ffa,23108b54-0a86-4922-90ef-61f0fe938aa8,e587ea28-7e1b-43fb-bc70-dffa1c59dbe6,9964c056-bd62-4882-8e35-1e7b649887dc,delivered,DANA,198000,7000,0,205000,2024-09-23 13:02:04,2024-09-23 13:25:04,-6.1521,106.895542,Jakarta Timur
7721ad3f-31c1-4e3c-ac16-532f23445bae,fa0ecfe9-349c-4988-8175-0877168075e3,f8283083-7f92-4ce0-b05b-fbb423c1a114,c45f410e-2588-4f77-b796-12cae06415b0,delivered,GoPay,121000,3000,0,124000,2023-11-05 19:30:22,2023-11-05 20:15:22,-6.163332,106.840988,Jakarta Pusat
2bdb8ed5-a853-4d73-a08c-607c4b2d9638,92b10488-4882-4115-a955-17a046746446,a51de42a-86ec-4b91-a17d-41bf3f579c70,5a67e387-978a-4198-ac90-b6fff9ffcf79,cancelled_by_driver,Mandiri Virtual Account,10000,7000,2000,15000,2024-07-15 14:41:41,,-6.17243,106.852382,Jakarta Pusat
046397d4-dad8-4413-91c7-9ea3b3aa4a0d,a0ec52b8-7ac1-4b95-b8ab-bedb98d39f73,458a7ca3-8ccb-44c0-8a3e-4d5951b28fb0,0083d0c7-f071-4f05-8b9c-6c4951f039c3,delivered,BCA Virtual Account,50000,5000,0,55000,2023-12-14 06:16:50,2023-12-14 06:42:50,-6.170718,106.857266,Jakarta Pusat
d1a4065c-0f0d-47ba-bf94-a89418cd7a6e,893a6e25-e54d-42ad-ba25-a8adc8282c37,e048a22d-7ca1-4068-ab61-a87b7bd01c54,e3836692-44c9-4447-8e00-b8f7496a9b7d,delivered,DANA,155000,7000,5000,157000,2023-06-09 18:54:09,2023-06-09 19:54:09,-6.203073,106.84632,Jakarta Selatan
102a5ee1-4696-405f-aadc-ba089ea3da01,44c6b32c-7f3b-47d1-a467-b8d77c791aee,f8daee22-3f27-4df2-b8a1-d1172fe00f3c,80b4b38b-a686-4406-b72e-e86ac1d1e9c3,cancelled_by_driver,DANA,160000,10000,0,170000,2023-07-20 15:02:20,,-6.160792,106.845852,Jakarta Pusat
4e533c62-6b28-493e-a14e-d1214e1820cb,853bc674-9f6b-48bd-a565-78065f62d96b,1f419545-4cd5-48b3-a2c4-138c765d8aa5,3e8dd61d-4010-4310-91de-c5e80cdc6fe5,cancelled_by_driver,BCA Virtual Account,321000,7000,10000,318000,2024-08-26 08:06:09,,-6.242383,106.917998,Jakarta Timur
e10d0b7c-e775-4138-8dc7-1b15086810db,f76957dc-cd10-4aa0-b2c5-2be2a98364ee,b52c7fac-bba2-458a-962e-c6ae9195443b,0be5fcdb-5c4f-4813-98a8-a776bc279c38,delivered,OVO,430000,10000,0,440000,2023-11-21 14:49:51,2023-11-21 15:27:51,-6.261227,106.811951,Jakarta Selatan
9d510e5f-f407-4abc-b6eb-844ca1d96516,1b3bc350-7f94-4bda-8765-957feaae876c,7f63922d-0981-4128-b0c7-91de5770af9f,ed15b3b6-5aa2-4f6d-a920-7549a1ad9c6d,delivered,BCA Virtual Account,176000,3000,0,179000,2023-11-12 13:49:22,2023-11-12 14:44:22,-6.216811,106.836586,Jakarta Selatan
f99feba8-012d-4ddf-8e85-6b5efb10b1a2,f982b99d-69df-4879-bb21-5c92255b514a,5f4f2634-1ba7-4ef1-8d2d-6665aad3f46c,cbf91946-8dab-4f2c-b332-e28c222a1e04,delivered,BCA Virtual Account,60000,2000,10000,52000,2023-10-12 07:02:31,2023-10-12 07:57:31,-6.160552,106.77157,Jakarta Barat
bb4011b9-6821-4495-a13a-98b5293e18fe,162dcc2b-9abe-46f6-8821-663e9e04af13,67293299-9e66-4105-91d7-f69a67781f1a,4ef07776-cf92-47a3-b502-e28284002f9b,delivered,OVO,100000,5000,0,105000,2024-08-15 01:21:05,2024-08-15 02:21:05,-6.173357,106.814343,Jakarta Barat
bcb1003f-e25d-45d7-871a-93a8bb00ad00,85ed9b7e-8d65-43a6-b80a-5f7de42d14e8,531cdaed-5d0b-4c93-ba68-71c9cf9a1ed2,9ef20e69-3d3f-437b-8897-0d11145e0579,cancelled_by_driver,DANA,60000,10000,10000,60000,2024-10-31 00:34:26,,-6.1589,106.820884,Jakarta Pusat
c187b998-452b-4f68-924f-6bcf6082782c,938aa04d-ac6e-428f-bd44-0fc4c4a797c3,f8b7c1e3-6353-458e-976f-9077f2214015,9e27ed71-0338-42b7-89f7-8fff10c4f320,cancelled_by_customer,Cash,121000,5000,5000,121000,2024-09-11 15:30:22,,-6.189665,106.89539,Jakarta Timur
886021de-4867-4b54-aeb4-9fa00f18c011,6a96f1c0-0f84-45bf-b709-730677509715,aefcc3cf-830d-4b2a-a2a3-9deef73a490e,532646a6-cbff-4ba9-9c42-1bb54698daa5,delivered,Mandiri Virtual Account,80000,3000,10000,73000,2024-07-29 07:44:36,2024-07-29 08:41:36,-6.173277,106.799976,Jakarta Barat
70fe61ac-0ed1-45e1-a78e-8d901f324a16,f0c38025-b366-4698-81f1-d63224cfd99c,73ddf97a-610a-480a-84df-ecb01c7d2678,d5eb95d4-0f71-4bc5-bcdd-c9a30bf329bb,cancelled_by_driver,DANA,135000,3000,0,138000,2024-06-03 02:57:56,,-6.158385,106.865825,Jakarta Pusat
914cdff1-7e5d-48bb-ba50-f56d6c757d4d,dfe5e637-d394-407e-a4bf-3ff20210992f,636700c6-c914-4bd2-8a00-2594cdf0157b,6c777bbd-24f6-4f14-9e1b-bc25578216d2,delivered,Cash,50000,2000,0,52000,2024-04-24 05:26:58,2024-04-24 06:20:58,-6.207216,106.845644,Jakarta Selatan
4c6fcca1-e68b-42b3-9bc0-1dc8aabd48c6,9caea6f1-4d6a-41df-aea3-8823fb45d269,c782aa19-36a0-4106-8068-0e6d62697951,2c498e08-196f-4277-ab74-537201d08e9d,cancelled_by_driver,Cash,54000,7000,5000,56000,2023-06-06 16:35:56,,-6.11506,106.858568,Jakarta Utara
9c7fee97-c6ac-454b-a5e6-1d50bbc2ec1a,6bd53b08-59f4-4d81-a015-73823c814025,569eff79-9c3f-4520-b4d3-51b78680c630,91a271d5-8b6b-4ad1-8e93-52a1d7106cd9,delivered,GoPay,146000,3000,2000,147000,2024-06-21 18:54:05,2024-06-21 19:42:05,-6.13349,106.838506,Jakarta Utara
d8ac813c-ee17-4e9a-a22f-6a64f387674c,ab5ddda6-3590-417d-972a-d5dde19003ac,86815439-021e-4275-a79c-aec8bb193242,eb1eff9f-f47f-4153-9571-e6dee79bf724,cancelled_by_driver,OVO,143000,7000,0,150000,2023-05-23 11:53:37,,-6.151071,106.856201,Jakarta Pusat
434ee2cc-0c9f-4de0-a443-a0d77c070dc9,b28726b9-47eb-4ff5-b883-383697dc79db,dd9b5606-5048-438b-aa18-0bc418f9b9e2,415db670-f122-4467-982a-8b2488c0dd3a,cancelled_by_driver,Mandiri Virtual Account,60000,2000,0,62000,2024-05-04 01:01:42,,-6.130894,106.869489,Jakarta Utara
96b46060-4db3-4001-a91e-752ed22d458c,e7f970d3-e5cf-4a5d-a7a1-7e457fbfbd4e,60c080c7-0a1a-4854-b640-9a4126614209,94a9d287-097f-4070-a90a-ff2ad7dde6e9,cancelled_by_driver,Mandiri Virtual Account,91000,10000,0,101000,2023-11-22 23:28:11,,-6.265973,106.813473,Jakarta Selatan
0f0a3582-4053-4bd7-ab3e-bb0e9c679a45,e3406440-b7f6-45b4-973f-acc8778715d8,d4c68964-1a11-4ae7-a2f6-4fcc601bc810,ca1047a1-340d-416e-b16f-f539d53fea84,delivered,GoPay,195000,2000,5000,192000,2024-11-11 17:34:12,2024-11-11 18:14:12,-6.143077,106.795634,Jakarta Barat
45b823b4-eb17-4e99-b161-671fcbb6f087,6f8080d0-9b08-4f65-8d7f-88e61d51f191,7afce2ec-4279-4ff2-8d6b-0a91bf8689e7,507b21c3-d5cb-4615-aaa7-b0c71add2cec,delivered,GoPay,106000,7000,10000,103000,2024-07-05 20:28:49,2024-07-05 21:13:49,-6.132286,106.865315,Jakarta Utara
6eec1d20-6ec1-4a78-ad35-618cdc2ea77f,628e15a6-c579-4cfd-8a60-a8b3f19d729d,8c1fdade-d956-4860-89ef-b9b22a19b025,d52aa1ea-f763-46a6-bd2a-8cb35ff36e00,cancelled_by_customer,DANA,174000,3000,5000,172000,2023-10-14 02:36:55,,-6.136274,106.783605,Jakarta Barat
4196022b-48cf-48cb-85a5-853f26db20c7,a30cc5ee-cc34-4a07-8cee-a94f783d2957,3b2c0051-bcce-4352-bfb1-b1aae20dad6d,70015347-8fbe-4a48-abd2-fe7c197b7d02,cancelled_by_driver,OVO,33000,5000,0,38000,2023-02-05 16:14:54,,-6.144922,106.807748,Jakarta Barat
ef6aa222-1c35-4ab9-880c-31ab2dc7bfed,2be442b3-2b1a-4191-9790-f1154d19f1ff,c6e6d6eb-05a4-4f00-a48a-3d207ad10c7a,1a45a193-a06c-413a-b6eb-2a498ce01585,cancelled_by_customer,Mandiri Virtual Account,170000,10000,10000,170000,2024-09-25 08:22:38,,-6.169208,106.856058,Jakarta Pusat
c7b776f9-d822-4977-bbce-734db3b2ab0e,d8aec62a-ea0d-4163-ac9c-d20acbf3c2f3,962e6a00-3b27-4da4-bb9e-d9599a38cc66,a274b545-fd99-411e-bf6e-103faf403bb0,delivered,OVO,20000,5000,10000,15000,2023-06-05 01:34:15,2023-06-05 02:22:15,-6.147326,106.827252,Jakarta Pusat
44d07ada-d4d2-472d-82cb-91625feffc77,49ffc852-7401-4ab4-9076-a66f894aaa6d,09bb72ae-f308-4e13-9606-d9126041656b,fb569b8c-6da5-46bf-b9ce-135a7b98d7ca,cancelled_by_driver,GoPay,168000,5000,0,173000,2023-11-07 01:53:20,,-6.155653,106.814841,Jakarta Barat
53dd0ce7-5441-41a7-b7ef-52ffd3ef5c74,7a3c5cce-77d9-490e-ba73-b7ef702e932a,54087a32-be39-479a-b0ba-193ad99e6863,7d6ab11b-a3f7-4ec2-95a0-fee27f0ad8cb,delivered,OVO,160000,7000,0,167000,2024-11-04 06:14:36,2024-11-04 07:02:36,-6.167088,106.764981,Jakarta Barat
