order_id,user_id,driver_id,merchant_id,city,status,payment_method,subtotal,delivery_fee,discount,total_amount,distance_km,order_time,delivered_time,delivery_lat,delivery_lon,delivery_area,pickup_lat,pickup_lon,pickup_area
2af8946e-8cda-4037-934f-eae578d28661,446242a4-c8cc-4b28-b6c8-582d7bfb53c6,7cbc0df9-e6dc-40a5-a294-1f390e129b1b,01f18e00-dc78-4f82-81ae-aa4fc5cce62e,surabaya,cancelled_by_driver,DANA,529500,20500,5000,545000,7.36,2023-09-17 18:52:48,,-7.27859,112.683929,Surabaya Barat,-7.243257,112.740358,Surabaya Pusat
fc7a8633-3092-4854-8341-9c4533aa28cb,4a371fae-1ad4-4f8e-a849-611d2f669394,e118deb2-e2b0-4b4c-9861-9e202533945f,6032c37c-215e-449d-a734-813ad4827e5e,medan,delivered,OVO,45000,13000,0,58000,4.39,2024-10-02 20:49:01,2024-10-02 21:20:01,3.59743,98.707733,Medan Timur,3.571585,98.677823,Medan Kota
25b961c9-d26e-4320-8be2-3f6db6e80e8a,9bafc964-5af2-4923-88b4-8bb36dac6706,7be24602-44bc-4de3-af01-286add730171,0d826672-e22a-44c8-8126-3c9689d192b1,jakarta,cancelled_by_driver,Mandiri Virtual Account,279000,8000,0,287000,2.36,2024-11-24 13:34:37,,-6.233606,106.965558,Jakarta Selatan,-6.213669,106.958121,Jakarta Timur
a26c580b-a8b3-4b20-828f-464da0892f2f,6519b153-157c-4cec-96ba-0cd3a6b416c2,60b27838-1952-4c00-b0a2-08f38b8ca8c0,8cf8998e-ed38-43cb-b138-3e3ead41987e,jakarta,cancelled_by_customer,OVO,198000,25000,10000,213000,13.62,2024-03-09 12:50:09,,-6.17734,106.795098,Jakarta Barat,-6.194832,106.917046,Jakarta Timur
832c5359-92e8-49e0-b2c5-e31ae689c4fb,3c102017-5ab5-4bba-beef-04fe7ad60ab8,70a4b1ef-28ff-4199-83db-0a3c60465d5c,02322961-e478-489d-bc5a-582b78f823eb,medan,delivered,GoPay,185000,6500,10000,181500,1.8,2023-05-29 10:07:45,2023-05-29 10:47:45,3.551051,98.647559,Medan Barat,3.566299,98.652878,Medan Barat
22611d86-9664-46c0-aa55-d831b7087553,6c4d9403-a9a8-4812-bfd8-86a2c10293e9,260eb6b2-88eb-49cb-bfb5-d58c07013710,34bb5229-c388-4709-b319-4f93901fb828,surabaya,delivered,GoPay,182450,20500,2000,200950,7.35,2023-01-14 16:25:11,2023-01-14 17:24:11,-7.231537,112.731341,Surabaya Pusat,-7.235206,112.79787,Surabaya Timur
d3d967d0-052d-4aca-8551-9029c888c0a9,c95aaf8c-b8ca-4ece-b7d3-3bef35222fc8,beaa65ff-0468-4fc4-bc75-f964e8d4fbf6,cb2347e9-806f-4d07-8bc2-436a289b6a98,medan,cancelled_by_driver,OVO,134000,3500,0,137500,0.61,2023-08-13 15:44:31,,3.58625,98.722507,Medan Timur,3.581849,98.719219,Medan Kota
00df81ef-2deb-423f-b0a5-32373c4b6096,8bd8d33f-9dc8-4e49-937b-db0f0eb3297b,9928b2c1-89e2-48da-8ca6-a27272089106,b1b27fe5-b66b-4116-b5e5-aeeb02424cb4,jakarta,delivered,DANA,135000,25000,0,160000,12.21,2024-09-09 19:24:24,2024-09-09 19:54:24,-6.251937,106.795227,Jakarta Selatan,-6.166987,106.865271,Jakarta Pusat
5a8e2117-af0c-408b-9907-75e70c42307c,1b96dc6e-d0f5-4bb7-9e0c-b6f52dd9b47b,41b2848f-f186-495e-b00c-75bc01b5995b,5453b5af-2e04-413c-ac7b-eba12f25b4a3,jakarta,delivered,Mandiri Virtual Account,24000,5500,0,29500,1.32,2024-05-27 09:20:22,2024-05-27 09:45:22,-6.153251,106.843834,Jakarta Pusat,-6.145152,106.852546,Jakarta Pusat
322128dc-b59d-44c3-8c6c-a81893b25fca,76e282dc-d67a-476e-95a0-e8e666b9acca,72161af2-09a3-418c-abb7-f7eb51712d80,9db16bdd-6654-46ee-b79b-fa67f9761f5a,jakarta,delivered,OVO,174000,5000,0,179000,1.16,2024-05-24 19:19:47,2024-05-24 20:07:47,-6.277092,106.785694,Jakarta Timur,-6.273148,106.795437,Jakarta Selatan
dfac4773-ca10-4f79-b6e7-7725db4c6cfa,b3db5732-f4cc-48bd-b9bc-3877e622403b,6984ceb9-a163-4208-92dd-8bccf49673be,55d9f702-30d6-4385-8e86-392fe4a0a3c5,surabaya,delivered,GoPay,296000,16500,0,312500,5.73,2023-04-28 19:21:26,2023-04-28 19:36:26,-7.266661,112.686917,Surabaya Barat,-7.266847,112.738884,Surabaya Pusat
9b5b128d-bf4f-42fc-9320-74ff70c17fcf,a47f54ba-896a-4fa3-b4dd-9245a67ed5a1,b4e0220a-e058-471c-b768-8c6c1325e616,e34f65a2-9ffa-494d-ae9d-3043b8d9dcc3,surabaya,delivered,Cash,92400,11000,0,103400,3.52,2024-05-31 19:22:34,2024-05-31 20:11:34,-7.252537,112.764441,Surabaya Timur,-7.2353,112.737633,Surabaya Pusat
1d523e82-fad1-4989-97a6-c5d6ce16021f,e88e1e38-c196-4077-9e34-134bd7b3f447,51274a79-d0a1-4713-8721-907259353088,77c2722e-27f2-4ba7-bf28-1a6b00d212dc,surabaya,delivered,Mandiri Virtual Account,1620500,3000,0,1623500,0.31,2023-08-22 16:16:37,2023-08-22 16:53:37,-7.286248,112.793138,Surabaya Barat,-7.283875,112.791668,Surabaya Timur
6791789f-26b9-4d4d-b48c-b40d47cfe999,0a4659de-7f09-4443-a88a-1c7d945ca39f,f2c408e0-c588-4abf-83b2-621e6bc593a0,52012a39-3191-47d4-9b33-3a120f3f32fe,jakarta,cancelled_by_driver,DANA,100500,9000,10000,99500,2.8,2024-03-31 20:39:46,,-6.149149,106.743953,Jakarta Barat,-6.174241,106.741669,Jakarta Barat
b3ed1318-a79e-4614-bd45-c26e1e8ea107,f9e7c1e2-1f4a-4a6e-9a2a-309b38baf30d,d59c0432-8939-4dd5-b282-3ca543cb85f7,bc2243f2-df9b-42ec-bdee-e1838e148e87,surabaya,delivered,BCA Virtual Account,358000,9000,0,367000,2.73,2024-08-24 20:44:25,2024-08-24 21:01:25,-7.233468,112.745091,Surabaya Pusat,-7.22478,112.768254,Surabaya Timur
b10428c3-39ed-49d0-9666-ca10599717a9,8aa865ab-c207-4784-abfe-92fb4e96d969,dc194a22-9f79-45d5-9c52-005a9814a4b9,955083f3-5bb5-4b72-b5eb-172fc44501d7,medan,delivered,BCA Virtual Account,41000,3500,10000,34500,0.61,2023-04-30 13:30:26,2023-04-30 14:17:26,3.602901,98.715596,Medan Kota,3.606549,98.711483,Medan Timur
9a17e319-bfb1-4128-86ef-011e1f51d998,b845cec0-ddef-4732-ad1b-e89cae8d4649,0cd9feb9-36a2-46e3-91ec-29e581eeefd7,833d203b-a565-44c0-be8c-bae80c349a10,medan,cancelled_by_driver,DANA,114000,18000,0,132000,6.43,2024-04-26 08:56:31,,3.607401,98.739847,Medan Timur,3.578041,98.68992,Medan Kota
46590adf-6eee-4693-8a4a-c287e25616d7,b6d1515b-7dcd-4896-b424-fe5516ecedd9,223c100b-d2b2-4c1f-998d-1750651ce116,1791f75e-ced5-4f67-a27d-6a96fd2c7a05,jakarta,delivered,GoPay,61000,17500,5000,73500,6.18,2023-04-20 12:46:58,2023-04-20 13:41:58,-6.167409,106.844455,Jakarta Pusat,-6.116515,106.822075,Jakarta Utara
e07268d8-9938-4465-afc9-8a85e157301d,1613ae61-93c3-4cd2-9a48-080b3fa5a42e,449dd812-a075-472e-87f4-c9c65d556324,d60cf060-9b78-4185-81a8-dca88c23b8f8,jakarta,delivered,DANA,247500,17000,0,264500,6.04,2024-02-19 12:02:01,2024-02-19 12:57:01,-6.167038,106.803195,Jakarta Barat,-6.219294,106.818186,Jakarta Selatan
ce28566b-b430-47c0-9246-3a7ecd0cb57b,c85e25b6-f208-4211-a945-17225f7da70c,f5679545-1030-4ec4-bbe6-5e4734a59248,f87c0dd0-abb5-41dc-8b1d-d88f262d33c2,surabaya,cancelled_by_driver,BCA Virtual Account,72500,14500,0,87000,5.0,2024-08-16 19:43:05,,-7.291973,112.714998,Surabaya Barat,-7.255191,112.741098,Surabaya Pusat
6ea3d0eb-5b61-4e49-9997-2b404acb9abf,ed225a20-49ae-47e9-b52f-0d6f467d27cd,ed89cc10-08ae-422b-8899-141809687c99,aa52b1cf-03a3-4b1c-a71c-75f27196f4a0,medan,delivered,BCA Virtual Account,155000,7000,10000,152000,1.98,2024-10-02 13:49:34,2024-10-02 14:20:34,3.610494,98.725511,Medan Timur,3.627427,98.731014,Medan Timur
243c7e8a-8930-445f-85db-80539908ae8d,42911991-f047-4d43-a108-61c46d550421,6cd6370f-a671-49ea-a1c3-6c9c6106257b,32322d9f-df9f-4eab-9e8a-4ed8b5c1c589,jakarta,cancelled_by_customer,BCA Virtual Account,75000,19500,0,94500,7.03,2024-10-15 11:29:52,,-6.17202,106.867203,Jakarta Pusat,-6.129313,106.820257,Jakarta Utara
6b03db65-0d2e-45cc-94bf-774c645a6878,51bf3590-6c77-48fb-ab75-204044dbba09,81c38c54-1416-486f-9bcf-75e8261c9852,4b010733-4a7a-4204-93df-32b409a76d5f,medan,cancelled_by_customer,DANA,517000,18500,0,535500,6.57,2023-03-18 13:29:14,,3.643383,98.743941,Medan Timur,3.592167,98.714473,Medan Kota
e5df3415-ba98-4770-ae65-18e26cd65d90,2afce4c8-f82b-4476-88b5-1091dcaa8f24,1af15f54-0e93-4ec2-a152-6dcee7f0fa19,9f1e8145-1e45-4e88-937a-16f793ef184e,medan,delivered,OVO,205000,6000,0,211000,1.5,2023-04-15 22:27:02,2023-04-15 23:24:02,3.559705,98.660576,Medan Barat,3.572677,98.664431,Medan Barat
fd4e829c-1dff-403f-8809-95682b26c8dc,5a6c8f41-8c95-41e7-9d5b-5fd2aacb4b04,383f78c6-5dfa-4cc7-8c9b-d3efe644bd55,2cbd05d2-11f2-4f18-b18b-60bec6053b3a,jakarta,delivered,BCA Virtual Account,52000,24500,0,76500,8.91,2024-09-06 08:07:50,2024-09-06 08:58:50,-6.2449,106.881675,Jakarta Timur,-6.167135,106.86207,Jakarta Pusat
6ee58db0-9812-4b3a-b08b-3dfe0b3ac8b4,7347cc27-5865-4e23-8c63-8ee7bdb21c65,d3e13607-5ab6-4c7d-9984-27d9e9fcc754,1c832960-cbf5-443a-a8a5-a1c93281520e,jakarta,delivered,Mandiri Virtual Account,55000,13000,0,68000,4.44,2024-10-30 19:59:28,2024-10-30 20:20:28,-6.134356,106.818622,Jakarta Barat,-6.15594,106.852382,Jakarta Pusat
aecead99-28a5-4e62-b8ee-abc64b74c63a,0a4659de-7f09-4443-a88a-1c7d945ca39f,aec828a4-8f55-4eef-899d-474b9e5e5304,6cbad5b4-db97-4818-88cf-2c1732de0e12,jakarta,cancelled_by_driver,DANA,354500,25000,0,379500,9.39,2024-04-16 20:47:50,,-6.149149,106.743953,Jakarta Barat,-6.13801,106.828158,Jakarta Utara
545f770d-c89b-40a2-bf36-8c251aaf3460,f8c4bef9-ae1e-4bd1-8b09-6b77522bbd6d,81e5c7d6-7756-4dd1-8492-9909d4084bee,45b17200-a4df-468a-bb8c-9f2de5958d42,surabaya,cancelled_by_driver,BCA Virtual Account,26000,25000,2000,49000,9.7,2023-06-17 10:22:30,,-7.263743,112.652849,Surabaya Barat,-7.258537,112.740646,Surabaya Pusat
136d1be8-ce51-4b86-b878-f7e0ea6ddec1,6e02603c-9459-4dc4-b337-2b12f8f1d272,05b26090-07fa-442f-8b73-ce70055278f1,7e9674d1-245c-4a77-bfdb-a92a2e35c467,jakarta,cancelled_by_customer,DANA,177400,16500,0,193900,5.82,2023-04-04 13:21:06,,-6.115123,106.87888,Jakarta Utara,-6.129331,106.828261,Jakarta Utara
5a7e6783-3771-49a2-9eb8-5b9a230fa4d6,ec64d364-d16c-4e93-b64c-8fdeb3e25e84,b40e307a-bac8-40d0-ac5b-003b8c4d2af4,c4a5a229-980f-4334-92cb-3a7e13e4c0f5,medan,cancelled_by_driver,BCA Virtual Account,283000,13000,10000,286000,4.35,2023-06-07 19:40:22,,3.575755,98.653365,Medan Barat,3.607657,98.676057,Medan Kota
000cb7bc-0238-4452-a8a2-2ac1acb60350,720437d7-39e9-419d-8544-b784a377e030,e0e87323-fe9e-4f48-a278-d18ccf505de3,5e2dd73e-527b-433a-87f8-a69f36154c0e,medan,cancelled_by_customer,GoPay,80000,20500,2000,98500,7.34,2023-10-14 12:06:27,,3.620573,98.70103,Medan Timur,3.585437,98.64499,Medan Barat
62512a22-bdac-4f74-a810-4c06b95e6a14,09691ee6-0131-43db-b384-62ee69f9ca4a,701d627b-2945-49f1-9ee1-a9093e389602,0161e0a7-bb44-49b8-8891-8c8815b4abd6,jakarta,delivered,DANA,131000,25000,10000,146000,14.42,2023-07-15 13:12:26,2023-07-15 13:41:26,-6.260706,106.838044,Jakarta Selatan,-6.133862,106.864992,Jakarta Utara
885ede48-d238-4091-8aba-b2fbbea6f28a,968ce002-5619-4f53-bf36-9159c5866b84,bde35cb1-0358-4c58-858e-b94a32b1aaf6,4e65c3a9-1b6a-4292-a3d8-bcabfa3af5fb,medan,delivered,OVO,255600,10000,10000,255600,3.27,2023-07-10 13:42:33,2023-07-10 14:42:33,3.588265,98.662144,Medan Kota,3.599503,98.689338,Medan Kota
ed25b22a-bfb0-43e7-a086-f66da2682403,a339ff13-ec2f-4d86-86c5-f4a284f6d10d,859ba1cc-1734-48ab-8def-9d3dfb35e97e,5fe8ca77-1678-4c20-b1b0-f6f5c49b7fb9,surabaya,cancelled_by_customer,Mandiri Virtual Account,226998,9500,0,236498,3.03,2024-10-23 19:04:09,,-7.259623,112.735977,Surabaya Pusat,-7.269432,112.71038,Surabaya Barat
a58d7c62-aafe-44f1-b90f-9dba67223763,a7e4aff4-000f-454c-99bc-c99032c4ebfa,f49c5ac8-627c-452b-8bd8-3023b99355e4,f6c4ad1e-fc94-48a7-8d38-9ad71f539513,surabaya,delivered,Cash,94000,5500,0,99500,1.41,2024-07-08 19:11:52,2024-07-08 19:44:52,-7.232243,112.744104,Surabaya Pusat,-7.243556,112.738292,Surabaya Pusat
3f7ced70-190c-49ba-9fbe-69cb216d2ca9,2d6be9b6-d52f-40dc-a043-e76ed0577e1e,508f2a84-5965-429b-a6ea-3ebdd886453b,01cf889c-39df-4aa2-8447-ac52d04999a8,medan,cancelled_by_driver,BCA Virtual Account,179000,25000,0,204000,11.04,2024-12-20 21:15:13,,3.644155,98.745718,Medan Timur,3.592099,98.66097,Medan Barat
cf43a62a-999b-43f2-af9e-aa1ba57fc494,3505bec1-bddd-4c9a-a752-b7ffd81f00bb,ecfd0c1d-24d9-48f2-bebc-2fb64c440c5f,8fca66fb-7673-4278-9ec7-124b2973bf91,medan,cancelled_by_customer,BCA Virtual Account,514000,6000,0,520000,1.62,2024-02-02 20:45:45,,3.555358,98.665167,Medan Kota,3.569557,98.668617,Medan Barat
03108e12-1618-4476-a467-9a9f9135caaa,8c187aca-5e26-4b10-85ed-8544e9463fa3,c59a0825-278d-4a3b-abcf-842d98151d2e,d2de81c5-f4cf-4c72-aa5f-352eaec579a1,surabaya,delivered,OVO,22500,25000,0,47500,11.6,2024-07-11 20:58:11,2024-07-11 21:26:11,-7.249616,112.779652,Surabaya Timur,-7.277444,112.678311,Surabaya Barat
597dedaf-6b71-42c2-99a5-e5a3995df71c,4708fdaf-4b4d-4d11-9253-849ae6c12fc8,32809914-4bd1-4fe9-a857-6d26ad82593d,c5dec5ff-48b4-403a-9e70-3d1a855fe486,jakarta,delivered,DANA,30000,25000,0,55000,9.53,2024-06-07 16:07:35,2024-06-07 16:50:35,-6.274953,106.868861,Jakarta Selatan,-6.214326,106.80794,Jakarta Selatan
be6669e4-3fe2-4c53-8e9f-3882bb380555,0fd57094-3ae8-4b98-ad41-84ccfc2f8974,ff135967-26b7-47e1-9874-fb8ae670a9d5,feccbc15-18c1-41f8-b77f-f6c151cbdea1,medan,cancelled_by_driver,GoPay,292500,24500,0,317000,8.95,2024-04-14 20:39:02,,3.565805,98.710314,Medan Kota,3.646043,98.716878,Medan Timur
bf4b1702-e1d1-464b-b6df-57f9a1dd7a33,a7638076-efe4-4a12-826f-14f832a88f75,e7f63769-4367-4fb4-adad-a33d2d6462fa,3318de10-55a3-48fa-ac77-0ec7d50cfb27,jakarta,delivered,DANA,20000,25000,5000,40000,11.89,2024-04-08 12:54:22,2024-04-08 13:43:22,-6.226082,106.907523,Jakarta Timur,-6.158909,106.823893,Jakarta Pusat
515dff80-fa61-4d46-b939-740944d88a4f,d61824e4-2dd8-4be0-9961-0c31ebc16ccc,07695fb7-e361-47f1-9d14-a9aae60b04ed,47fd84ca-4e88-4b88-8eec-36a1e57186bf,medan,cancelled_by_customer,DANA,147000,10500,2000,155500,3.43,2024-06-19 13:10:10,,3.586711,98.694101,Medan Kota,3.59749,98.723102,Medan Timur
9641bb08-c0dd-4579-a5fb-0815185e2147,6f2f0fcf-d962-480e-8791-1d56349d125a,637b3dfb-f9d0-412b-ac53-8a0e0a605b5c,e61cfe12-4ad7-4a6a-af15-bb6bc4cac525,surabaya,delivered,DANA,71000,12500,0,83500,4.2,2023-06-21 19:03:45,2023-06-21 19:45:45,-7.28323,112.662654,Surabaya Barat,-7.288964,112.700249,Surabaya Barat
d8835829-1d15-4e46-a668-5ea47977651e,26257fbf-0ffe-47e1-8408-b7a0d7a147ba,eb4c7622-a841-4bc8-a061-c4b73ec75261,e975c5e1-0565-4dc6-ad7a-1f9549887ef7,jakarta,cancelled_by_driver,Cash,189000,19000,10000,198000,6.79,2024-05-27 20:20:32,,-6.156408,106.85624,Jakarta Pusat,-6.217175,106.862272,Jakarta Selatan
86045690-7eb0-428a-a51b-4359820ca1ce,bf1646b7-5121-42af-b6fa-915fb51ee005,69ba4cf4-95b7-4a66-90ff-35b7da5c0653,6c7dfba9-64b6-4869-87b3-78e6a633c09c,surabaya,delivered,GoPay,152000,25000,0,177000,14.25,2023-01-13 19:59:24,2023-01-13 20:42:24,-7.287593,112.672159,Surabaya Barat,-7.216253,112.779441,Surabaya Timur
a4e8a3bd-829d-4c07-886e-05e9daff77ed,7662b8e2-26c3-46d3-993d-910fb3d2806f,1e4f304e-7912-4dce-942b-3afbfcdd1f80,fab84ad8-28f6-47a4-a828-d4229a3f27ce,jakarta,delivered,BCA Virtual Account,63000,25000,0,88000,9.12,2023-08-29 19:47:42,2023-08-29 20:03:42,-6.172595,106.826674,Jakarta Pusat,-6.112375,106.882724,Jakarta Utara
929f848e-a254-4649-a1da-36b2e4c9f263,564b8538-6b5a-423c-bc85-4251c812ba95,aefe507a-a9ef-4e00-874c-0a40ef54d660,8dc3895a-2c6e-43a0-985c-8c45e58388c0,surabaya,cancelled_by_driver,BCA Virtual Account,78000,25000,2000,101000,12.57,2024-10-05 12:03:57,,-7.248386,112.78438,Surabaya Timur,-7.265928,112.671848,Surabaya Barat
e552e2ab-f373-48b4-ac7d-b63065455fc7,6d105a73-907a-4396-9292-0a03f987ad2b,18337130-8a4b-49a1-9a45-aaea03f49b3f,6dfa55f4-0d16-4690-8ccc-5068b3919575,jakarta,delivered,GoPay,380000,3000,0,383000,0.49,2024-07-01 12:03:50,2024-07-01 12:43:50,-6.106404,106.829029,Jakarta Timur,-6.102035,106.828518,Jakarta Utara
e55b5073-a2c8-4c02-9611-8c958b89dc29,208ef32f-032d-4c7d-be51-8b27772d6786,2c3064ce-f672-44cc-a7f9-e996d2d1140a,ba9dc1f5-dc22-4dce-baa4-74fc81688688,jakarta,cancelled_by_customer,OVO,69800,25000,0,94800,12.96,2024-03-30 23:31:09,,-6.11336,106.825232,Jakarta Utara,-6.172198,106.926456,Jakarta Timur
d3c075fd-58b7-4afb-bbdf-58d7875365d9,973ff5c1-017b-40ad-88fa-4c90b6ccf43c,358fc57b-2887-4ad6-bce1-f77ae03a5647,f9837c7d-217a-4d7b-ae9a-852989588fa7,surabaya,delivered,BCA Virtual Account,108000,25000,0,133000,9.31,2023-07-13 20:14:37,2023-07-13 21:01:37,-7.2932,112.763917,Surabaya Timur,-7.264976,112.68444,Surabaya Barat
f7bf5550-c02d-4304-ac2b-0edeb637370f,5fa482fa-e19a-49eb-a75f-3fe26b239107,0154eb2c-f4f0-4d41-9770-82ec45a4e7e0,61477564-7e5f-4e4a-aaa6-dbb2494b4ac0,surabaya,cancelled_by_customer,BCA Virtual Account,68000,8500,0,76500,2.64,2023-01-15 20:25:32,,-7.245782,112.739764,Surabaya Pusat,-7.26939,112.742459,Surabaya Pusat
ea2adab0-d4a2-427c-9102-3ba6072d9a27,9c28683c-0231-49ea-902a-e24ab35750aa,75d4afde-2a03-4b98-9f63-9276c76f2dfb,fd4984d2-4716-412e-876b-ef19851ef494,surabaya,cancelled_by_driver,BCA Virtual Account,98750,19000,10000,107750,6.77,2023-03-15 13:20:50,,-7.261765,112.657495,Surabaya Barat,-7.283829,112.71469,Surabaya Barat
42b3c72f-dfe7-4745-a6d8-42f65cb5336e,c17a230f-abbc-45c8-8ff8-5f1e657a241e,fe9e9d11-d9f2-486b-ab00-70e082cbdba4,34bb5229-c388-4709-b319-4f93901fb828,surabaya,cancelled_by_driver,OVO,135800,17500,5000,148300,6.27,2024-12-25 18:15:12,,-7.249825,112.742954,Surabaya Pusat,-7.235206,112.79787,Surabaya Timur
3d1018e3-3c01-4a0c-ab31-dbf6e401348c,f4b6ac06-1b2e-443f-b1be-9b473f866b6d,dcc5b221-eb1f-4a4c-a27d-821eb148e165,6d514fee-1dcf-446f-bac2-ae9c746aa5df,medan,cancelled_by_driver,GoPay,200000,25000,5000,220000,10.43,2023-06-12 20:25:03,,3.610461,98.72135,Medan Timur,3.559613,98.642326,Medan Barat
49df130e-add6-4ac7-8e26-6050fd6973d6,02eb1908-0333-4079-9530-6b422f706f9a,989e7ebb-1539-446d-a837-6a5bcfe93bee,c229d97f-c555-4c33-a5da-e773633f75f3,medan,cancelled_by_customer,DANA,103125,24500,0,127625,8.94,2024-07-30 13:29:32,,3.615087,98.656655,Medan Kota,3.561468,98.716711,Medan Kota
1cad26e9-60be-45d1-b697-0bdbf0371900,1654f55a-8813-467d-b2f1-c3c2fff24165,bcc8730c-e108-49cf-9e8a-1779c6408213,ebf1678a-9e0a-47fb-a5f3-e887195fc010,surabaya,cancelled_by_driver,BCA Virtual Account,82000,15000,2000,95000,5.24,2024-07-21 11:48:39,,-7.251266,112.660516,Surabaya Barat,-7.290527,112.686833,Surabaya Barat
42f8e105-ed82-4ff4-a0d1-a3d77379e073,e44b487e-3fde-41b6-bda0-4733bb598b54,d3a36d36-dc78-4686-b93c-92d3466cfc1f,f9f21996-ea9a-4992-b7b5-b5589ca2bc28,medan,delivered,Cash,152500,15000,0,167500,5.15,2024-09-15 09:21:02,2024-09-15 10:09:02,3.564184,98.648484,Medan Barat,3.586308,98.689262,Medan Kota
628782fb-a035-4139-811e-8d3f7a28b42a,fcb58010-9841-49c8-ab8a-08cc207af394,29845ddf-7987-4e0f-91fc-cc07246c87d1,ebf1678a-9e0a-47fb-a5f3-e887195fc010,surabaya,delivered,Mandiri Virtual Account,58000,25000,0,83000,13.41,2024-05-03 16:46:25,2024-05-03 17:14:25,-7.21092,112.778102,Surabaya Timur,-7.290527,112.686833,Surabaya Barat
5eee673e-7434-4286-bef2-7903046a217f,b3eedf91-e8ba-4eef-bee2-aeea18198a0d,89279e8e-3187-4880-ae29-98f43c89027d,05f21e89-ad17-4c21-9701-7f3b4518b373,surabaya,cancelled_by_driver,BCA Virtual Account,70200,16500,10000,76700,5.79,2023-06-01 19:25:15,,-7.262176,112.69887,Surabaya Barat,-7.240628,112.746689,Surabaya Pusat
ed60763f-f196-4bee-88cc-f25d86a00e9a,2a09bcf7-64a1-4bfa-9f4a-b2a42d9dc981,c0e33155-1696-47ea-8ce3-68cdc2997637,fcfc8f7a-8685-4caf-a087-e52193b28330,surabaya,delivered,BCA Virtual Account,120000,23500,2000,141500,8.65,2024-05-20 19:47:51,2024-05-20 20:13:51,-7.290307,112.678711,Surabaya Barat,-7.248016,112.744523,Surabaya Pusat
18bbc221-654c-4896-a821-23dd9c588590,fe469019-039e-457b-8d25-f73bb5c4a751,c9369186-aac6-4a7d-bb3e-96f85a1b2fe7,2cbd05d2-11f2-4f18-b18b-60bec6053b3a,jakarta,delivered,BCA Virtual Account,19000,25000,0,44000,10.85,2024-09-16 13:19:08,2024-09-16 13:48:08,-6.171236,106.960099,Jakarta Timur,-6.167135,106.86207,Jakarta Pusat
eaec1af8-a838-4cec-9caf-7a255a826484,ae6cdea7-a04c-4a8c-a5a4-9d351b846f9f,5da8efd5-2fd5-4e17-ae1b-5220edfdae59,42fd2af6-b9b2-4b02-a9d7-8bbfc102fb9c,surabaya,cancelled_by_customer,GoPay,20000,13000,10000,23000,4.42,2024-02-14 19:39:01,,-7.278287,112.757134,Surabaya Timur,-7.245098,112.735062,Surabaya Pusat
ee4fd75e-4cc3-4451-a038-838577e3ce47,ad6d1307-3d02-4558-82fc-47aeb04898dd,11776f80-ce25-4b79-aeab-ab414104af74,77c2722e-27f2-4ba7-bf28-1a6b00d212dc,surabaya,delivered,DANA,284400,16000,10000,290400,5.53,2024-04-18 21:24:37,2024-04-18 21:48:37,-7.257762,112.748997,Surabaya Pusat,-7.283875,112.791668,Surabaya Timur
708bc263-9c5a-4e75-bb64-ce67c0a534d2,8c77c21e-bb66-488d-9187-fe2da73f6084,a602d725-129a-4ab4-af0e-21bf291c9135,5bac8fb5-3911-4437-880e-c868faa93a3d,medan,delivered,Cash,120000,5000,5000,120000,1.29,2024-05-06 20:46:54,2024-05-06 21:44:54,3.597672,98.647968,Medan Barat,3.587881,98.654218,Medan Kota
cc238327-11de-4746-bb75-a08e912e6e14,9859f93c-2e65-43e7-a035-0ef2d93e11e8,a436817a-86ac-4759-ad4e-8c74f1a3c5e4,47f9f042-f4b2-4595-8424-d0804d921710,medan,cancelled_by_driver,BCA Virtual Account,68000,14500,5000,77500,5.07,2024-07-16 19:05:23,,3.603709,98.667628,Medan Kota,3.571881,98.700285,Medan Kota
9e294c7c-bce3-4c94-8c77-828d073d622f,bdba7648-5132-4b11-b7d2-6333eac474c3,6b860834-6807-4975-91da-f9f0f8f886ff,1c434302-5ce7-4ea3-b842-7acba5c6862a,medan,delivered,DANA,167400,11500,2000,176900,3.74,2023-05-18 14:30:12,2023-05-18 15:15:12,3.614795,98.711005,Medan Kota,3.596745,98.682578,Medan Kota
28f0a809-a703-44c6-920c-ae698b9fe95d,424509ea-a9b0-46e0-81a3-eda269766fab,ab51c41e-5ae1-4d1f-8ec9-4c7a3c568939,f8524b52-e0c7-4071-8834-fda829462d87,surabaya,delivered,GoPay,30000,13000,5000,38000,4.5,2024-01-26 19:47:17,2024-01-26 20:08:17,-7.295178,112.716232,Surabaya Barat,-7.255174,112.710342,Surabaya Barat
118e5d8d-15a0-4abc-bc90-4c428d19d3fd,27f7fb17-3af3-42ca-a253-0b0277abaaf9,f8a356f0-767e-4937-8a1a-8a5cd9f74644,d01c66b3-629e-45fd-a39a-2670676f76a7,jakarta,delivered,BCA Virtual Account,300000,11000,5000,306000,3.57,2023-05-26 19:21:38,2023-05-26 20:21:38,-6.169173,106.939848,Jakarta Timur,-6.182268,106.969309,Jakarta Timur
c4076344-0aa4-4b79-bbb8-d2823b9d1490,5d0db6a1-3296-48d8-8001-2e8174f8b8e3,ee3524bf-d741-4057-8738-2b721cf11b44,739119d9-a5a9-48d1-a38c-a19f363ccfe4,medan,cancelled_by_driver,OVO,116000,21500,5000,132500,7.71,2024-05-06 13:47:03,,3.553207,98.676171,Medan Barat,3.612124,98.712863,Medan Timur
