merchant_id,merchant_name,category,address,area,city,lat,lon,phone,rating,is_open,joined_at,updated_at,is_active
f2cf86a0-320b-475c-ae83-1a38aba87934,"Lawson, Kemang Raya",Sarapan,Jl. Raya No.176,Jakarta Utara,jakarta,-6.138564,106.826842,084640532691,4.6,1,2021-11-05 03:37:44,2024-02-08 05:33:23,1
2afcd0e0-4fc9-4694-bdab-b35d860cf9ba,"Lawson, Percetakan Negara",Bakso & Soto,Jl. Raya No.8,Jakarta Pusat,jakarta,-6.159471,106.8547,081553536830,4.7,1,2021-03-31 17:32:36,2024-05-19 05:07:13,1
fe2bd577-9d01-4354-a976-a741e39ed068,"Lawson, Sunter Kirana",Sushi & Japanese,Jl. Raya No.145,Jakarta Barat,jakarta,-6.158466,106.759536,089734166826,3.8,1,2020-05-02 16:09:12,2024-08-24 16:52:30,1
fc16f1a3-cad6-4488-9f65-00a3e64b5fc7,"Lawson, Syahdan",Bakso & Soto,Jl. Raya No.150,Jakarta Timur,jakarta,-6.188029,106.896491,082841163805,4.2,1,2021-01-29 12:57:41,2024-06-27 11:30:27,1
8ba8ce1e-c4e2-4404-89d7-44097dc03c59,"Lawson, UIN Kertamukti",Korean Food,Jl. Raya No.74,Jakarta Barat,jakarta,-6.146658,106.811913,089683363160,3.7,1,2021-11-17 04:52:47,2024-05-14 04:54:18,1
6f6300c3-f286-499a-acaf-36382c4937e6,LEPAS KOPI,Vegetarian,Jl. Raya No.65,Jakarta Utara,jakarta,-6.128034,106.916203,086850550084,3.8,1,2021-08-20 14:24:13,2024-11-27 09:39:46,1
1b16a75e-69d8-442d-a157-35122611686a,"Longpan Pizza, Tugu",Pizza,Jl. Raya No.148,Jakarta Timur,jakarta,-6.239335,106.91195,084749625201,3.5,1,2022-10-19 12:35:10,2024-06-02 17:10:36,1
51561b94-59b5-42ca-9342-d04eacdb9853,"MAB Toppoki, Jengki",Western,Jl. Raya No.191,Jakarta Barat,jakarta,-6.179595,106.809205,081691390501,4.6,1,2021-03-20 14:05:28,2024-10-28 06:25:47,1
d60cf060-9b78-4185-81a8-dca88c23b8f8,"Mad Bagel, BSD",Sarapan,Jl. Raya No.49,Jakarta Selatan,jakarta,-6.219294,106.818186,088943638559,4.5,1,2022-10-21 00:04:08,2024-09-21 10:01:45,1
e975c5e1-0565-4dc6-ad7a-1f9549887ef7,MAISON BUTTER,Sarapan,Jl. Raya No.11,Jakarta Selatan,jakarta,-6.217175,106.862272,084969166287,3.6,1,2021-07-20 19:00:45,2024-10-11 10:05:16,1
72204662-3dd3-4c47-8f0d-8e3c7731cd96,Makema Coffee,Vegetarian,Jl. Raya No.107,Jakarta Selatan,jakarta,-6.270987,106.813609,083236950221,3.7,1,2022-04-17 22:34:43,2024-12-06 09:12:17,1
34245654-be6b-49ac-ab71-48b65b3a4de8,"Markobar, Duren Sawit",Padang,Jl. Raya No.43,Jakarta Barat,jakarta,-6.153457,106.813079,084274672520,5.0,1,2021-04-03 11:40:14,2024-10-16 22:26:14,1
69eed167-6850-4d20-8ebb-0b1ec602a64b,Martabak Acc,Seafood,Jl. Raya No.37,Jakarta Barat,jakarta,-6.139788,106.777467,083863339667,5.0,1,2022-05-15 18:07:13,2024-05-22 01:16:14,1
04b21cb7-defe-41f2-b17e-d6f85839ece7,"Martabak Djuara, Cawang",Minuman & Jus,Jl. Raya No.32,Jakarta Pusat,jakarta,-6.147326,106.820696,086859470729,4.5,1,2022-11-10 10:40:54,2024-04-11 19:31:17,1
5ce748ac-baac-41cf-ab25-8f3664a50631,martabak mapingkot,Pizza,Jl. Raya No.28,Jakarta Utara,jakarta,-6.124759,106.883855,089641383044,4.2,1,2022-08-20 10:22:52,2024-12-09 09:39:57,1
3eb70f4a-1a59-4a35-846c-dd18b02849d2,"Maza Gelato, Bintaro",Sarapan,Jl. Raya No.17,Jakarta Utara,jakarta,-6.12688,106.881008,089172312933,4.9,1,2021-04-14 10:27:58,2024-09-09 03:21:00,1
2f5afdb4-214d-480d-b546-0efdb05727c8,"McDonald's, Jatiwarna",Ayam & Bebek,Jl. Raya No.78,Jakarta Timur,jakarta,-6.238332,106.874988,087325585427,3.6,1,2022-04-15 01:11:24,2024-02-22 16:28:50,1
11691484-3ea3-4097-8d2f-65b841024dfc,"McDonald's, Panjang",Vegetarian,Jl. Raya No.179,Jakarta Timur,jakarta,-6.204636,106.943753,087966254240,4.4,1,2020-08-28 01:01:52,2024-12-09 20:39:16,1
c0a0336e-a1d2-4c39-bd53-0a51009c169c,"McDonald's, Pekayon",Dessert & Snack,Jl. Raya No.105,Jakarta Timur,jakarta,-6.184508,106.961706,084514391105,4.5,1,2020-12-03 12:24:03,2024-06-21 04:37:47,1
d5b1394f-70a7-4597-8d83-f86b7d5c63a0,"McDonald's, Tambak",Seafood,Jl. Raya No.176,Jakarta Timur,jakarta,-6.154944,106.9641,085783076970,4.9,1,2022-09-28 16:53:09,2024-05-19 07:04:57,1
e6d54c7a-0dde-446b-95ae-2fe56e9390d0,"Menantea, Epicentrum Walk",Seafood,Jl. Raya No.117,Jakarta Pusat,jakarta,-6.161065,106.82949,082198955314,3.8,1,2022-09-20 10:01:26,2024-08-19 21:48:13,1
513fc3a2-b652-4c1e-8e74-f0220cc0982f,"Menantea, Jatiwaringin",Nasi & Lauk,Jl. Raya No.145,Jakarta Pusat,jakarta,-6.17323,106.836675,083619208698,4.7,1,2022-05-10 22:21:50,2024-03-21 10:50:47,1
8c834c48-81b3-4614-a951-f9f035f1df7e,"Menantea, Pamulang Tangerang",Pizza,Jl. Raya No.199,Jakarta Utara,jakarta,-6.131362,106.90697,082889991301,3.5,1,2020-08-12 18:21:31,2024-02-20 11:36:52,1
d43662da-0ce7-4561-bfcf-70e6743f6ff9,"Menantea, Panglima Polim",Sarapan,Jl. Raya No.7,Jakarta Utara,jakarta,-6.129974,106.83745,082611994519,4.0,1,2021-01-04 14:43:59,2024-08-16 16:30:25,1
a2a9758b-003b-487f-8a3a-e73a94f59022,"Menantea, Pemda Cibinong",Nasi & Lauk,Jl. Raya No.190,Jakarta Barat,jakarta,-6.179211,106.761229,086380610004,3.7,1,2020-04-08 17:36:55,2024-07-03 22:56:02,1
ba9dc1f5-dc22-4dce-baa4-74fc81688688,"Menantea, Tangcity",Seafood,Jl. Raya No.116,Jakarta Timur,jakarta,-6.172198,106.926456,087439735904,4.9,1,2020-03-08 08:45:56,2024-10-09 10:23:45,1
eb4b68d1-7dee-4c90-a6a0-6a5a79118d48,"Menantea, Tanjung Duren",Ayam & Bebek,Jl. Raya No.16,Jakarta Utara,jakarta,-6.127935,106.884334,087163904155,4.1,1,2020-06-16 17:06:31,2024-07-09 09:38:12,1
91d372f0-e555-4a4c-a51f-b5344645590b,"Michelle Bakery, Cimanggis",Dessert & Snack,Jl. Raya No.38,Jakarta Timur,jakarta,-6.242651,106.878887,081826937148,3.9,1,2022-09-10 10:48:39,2024-08-15 07:59:39,1
57424872-0d63-4707-9607-bad411ab3685,Mie Aceh Abunawas,Dessert & Snack,Jl. Raya No.136,Jakarta Utara,jakarta,-6.111514,106.85809,084770896652,4.3,1,2021-10-30 06:59:36,2024-02-08 12:24:36,1
5453b5af-2e04-413c-ac7b-eba12f25b4a3,Mie Ayam Jiddah,Western,Jl. Raya No.142,Jakarta Pusat,jakarta,-6.145152,106.852546,083767723010,4.2,1,2020-12-20 22:51:28,2024-06-09 17:01:19,1
4b94241c-42bb-4265-983f-5753c091969d,"Mie Djoedes, Mojosari",Vegetarian,Jl. Raya No.25,Jakarta Barat,jakarta,-6.138629,106.771898,085067279295,4.0,1,2021-01-30 22:58:49,2024-05-25 08:44:18,1
ab4ce1f3-7387-46e1-b05d-63f687650a00,"Mixue, Benhil",Seafood,Jl. Raya No.22,Jakarta Selatan,jakarta,-6.211318,106.827941,082167965485,3.6,1,2021-08-01 21:16:54,2024-11-11 06:14:17,1
dcca3f68-cf9a-4275-af17-20f8f1009b7b,MIXUE CIKARANG,Minuman & Jus,Jl. Raya No.144,Jakarta Selatan,jakarta,-6.224363,106.836917,085299927658,3.7,1,2021-07-03 07:05:30,2024-12-05 06:36:39,1
f8d4fe81-daeb-4f17-8a4c-f29acf398ac9,"Mixue, Harapan Indah",Burger & Sandwich,Jl. Raya No.154,Jakarta Timur,jakarta,-6.163191,106.949317,084957197152,3.7,1,2022-02-27 05:42:39,2024-03-23 14:52:09,1
c5dec5ff-48b4-403a-9e70-3d1a855fe486,Mixue Summarecon Serpong,Seafood,Jl. Raya No.90,Jakarta Selatan,jakarta,-6.214326,106.80794,088159333209,3.7,1,2021-03-08 17:46:32,2024-08-10 22:59:59,1
328c4247-e566-4d4e-bb2e-55c3764ffd6b,Moeda Coffee,Western,Jl. Raya No.160,Jakarta Selatan,jakarta,-6.199278,106.857612,088896261621,4.3,1,2022-08-04 00:58:33,2024-12-26 19:41:35,1
c4393f80-9fc5-43e4-a2bd-de3abb7b71b1,"Moida , Gramapuri Persada",Western,Jl. Raya No.80,Jakarta Barat,jakarta,-6.178552,106.761862,085357113566,3.5,1,2020-08-10 12:48:09,2024-08-07 22:29:42,1
34621b26-3a2e-4229-ac19-492024e5b43b,"Mokat, Megamendung",Ayam & Bebek,Jl. Raya No.24,Jakarta Timur,jakarta,-6.243041,106.951507,087738874646,4.1,1,2021-12-05 17:08:27,2024-05-12 09:22:51,1
386addf1-d705-4a92-8180-d0354ba1fda9,"Mujigae, Aren Jaya",Western,Jl. Raya No.146,Jakarta Selatan,jakarta,-6.242995,106.847728,088621402740,4.8,1,2020-08-29 16:26:21,2024-03-02 03:09:59,1
6cbad5b4-db97-4818-88cf-2c1732de0e12,"Murabae Bento, Palmerah",Korean Food,Jl. Raya No.170,Jakarta Utara,jakarta,-6.13801,106.828158,086475184410,4.4,1,2021-10-05 09:53:20,2024-04-16 02:05:58,1
a0df400d-8dbf-4c19-831e-5fee2566f2af,"Niat NGOPI, Kalimalang",Sushi & Japanese,Jl. Raya No.29,Jakarta Selatan,jakarta,-6.204506,106.799105,084689609131,4.2,1,2022-11-02 08:30:16,2024-04-29 18:40:37,1
61071234-92fe-42ea-be09-e1477119497a,Oguri Artisanal Cafe,Ayam & Bebek,Jl. Raya No.2,Jakarta Pusat,jakarta,-6.167282,106.869222,083650455821,4.9,1,2020-08-01 04:29:03,2024-10-23 18:29:44,1
80201f50-fe6e-4d61-bffe-449574a1a2bb,Ottoke Kape,Korean Food,Jl. Raya No.192,Jakarta Barat,jakarta,-6.165528,106.749599,086533581357,3.7,1,2022-04-07 08:06:32,2024-09-30 06:41:29,1
5bc9b0dc-aa12-49d9-b910-33c690905d28,Pancong Lumer,Western,Jl. Raya No.91,Jakarta Selatan,jakarta,-6.229974,106.856668,081963293990,4.8,1,2020-03-06 17:08:33,2024-06-18 09:51:40,1
3318de10-55a3-48fa-ac77-0ec7d50cfb27,Pancong Pijay,Pizza,Jl. Raya No.148,Jakarta Pusat,jakarta,-6.158909,106.823893,086486960402,4.1,1,2022-09-21 10:12:40,2024-06-11 05:11:23,1
52012a39-3191-47d4-9b33-3a120f3f32fe,"Panties Pizza, Pamulang",Pizza,Jl. Raya No.44,Jakarta Barat,jakarta,-6.174241,106.741669,088971753160,4.7,1,2021-07-16 02:50:46,2024-02-04 05:25:48,1
03587445-39d5-4411-91f5-23e8cc901f15,"Pentol Seafood Korea, Pengantin Ali",Dessert & Snack,Jl. Raya No.103,Jakarta Timur,jakarta,-6.165552,106.896765,087720555833,4.1,1,2021-04-26 23:52:26,2024-10-16 15:24:17,1
429feb4a-85b7-44f5-9cff-56a972797d68,Pita Cappucino Cincau,Seafood,Jl. Raya No.131,Jakarta Barat,jakarta,-6.168921,106.802329,089125304396,4.3,1,2020-10-28 05:15:14,2024-12-17 19:48:42,1
d2639b04-221d-4078-91bd-4ab6016d1bfe,"Podomoro Bakso, Cibubur",Sarapan,Jl. Raya No.38,Jakarta Barat,jakarta,-6.162445,106.816658,084023798190,3.7,1,2020-11-02 10:49:33,2024-03-08 09:07:41,1
94e18e4e-81e1-410a-982f-3368e49bb8e4,"Potato Potter, Pramuka",Seafood,Jl. Raya No.46,Jakarta Utara,jakarta,-6.133885,106.895915,089076319264,4.2,1,2022-05-25 17:34:55,2024-10-22 02:34:06,1
75a6e7e0-927c-4e41-b0af-ebd1501e13e0,"Raindrunks, Bogor Timur",Dessert & Snack,Jl. Raya No.165,Jakarta Utara,jakarta,-6.122044,106.912415,089193821894,4.0,1,2022-09-01 08:21:35,2024-05-02 18:37:41,1
df236bf1-a4e7-4d97-a1c7-3afbcb3256d2,"Ramen Giant, Bogor",Sarapan,Jl. Raya No.78,Jakarta Selatan,jakarta,-6.236024,106.827514,084589379016,3.6,1,2022-02-27 02:53:24,2024-01-29 19:30:25,1
f31ef59a-1eb0-4821-b6fc-d4fc11b5c948,Resto Ayam Najeb,Pizza,Jl. Raya No.74,Jakarta Barat,jakarta,-6.156913,106.743009,081996525668,4.8,1,2020-05-20 06:29:51,2024-08-26 20:17:37,1
0b7da287-7365-46b8-ba5f-db2a33362f0c,"Restoran Sederhana, Ampera",Minuman & Jus,Jl. Raya No.190,Jakarta Utara,jakarta,-6.119717,106.866271,081570362235,4.9,1,2022-06-07 00:54:21,2024-09-10 03:33:55,1
a8e4e30d-322c-4972-861a-89b3747f26cc,"Restoran Sederhana, Caman",Nasi & Lauk,Jl. Raya No.16,Jakarta Selatan,jakarta,-6.247847,106.82805,086723891786,4.7,1,2021-06-17 12:17:17,2024-10-04 09:54:12,1
dca2dfb1-4bc0-4153-8ce5-abaea303fad1,"Restoran, Telaga Sindur",Mie & Pasta,Jl. Raya No.182,Jakarta Pusat,jakarta,-6.157341,106.828628,086668978194,4.3,1,2022-08-05 07:11:36,2024-03-02 15:37:18,1
8849cca6-7468-436e-8dc2-45b6904f1f1e,Rumah Pasta WiB,Sushi & Japanese,Jl. Raya No.199,Jakarta Barat,jakarta,-6.161357,106.762631,085390246882,3.6,1,2022-09-07 01:09:22,2024-09-08 09:19:23,1
7c07e1d1-95d1-4597-b2d1-4f50395a6420,Sate Rembiga Racaca,Sarapan,Jl. Raya No.99,Jakarta Barat,jakarta,-6.176704,106.74756,084643822301,4.6,1,2022-10-16 22:28:59,2024-12-17 23:43:34,1
528ad105-b58a-41bc-a833-472bbd79e2ba,"Seblak, Cibinong",Dessert & Snack,Jl. Raya No.170,Jakarta Utara,jakarta,-6.105069,106.853336,082856952151,4.0,1,2022-10-16 03:29:33,2024-09-28 06:18:18,1
f91f3892-318c-4346-90f8-afdf8e33223c,"Seblak Nova, Cimanggis",Seafood,Jl. Raya No.80,Jakarta Timur,jakarta,-6.237105,106.947972,088160557040,4.5,1,2021-05-25 06:29:36,2024-11-11 19:25:53,1
fc6d9216-1348-4d23-8a3c-ad2d96f8901c,Segilima Cafe,Vegetarian,Jl. Raya No.176,Jakarta Selatan,jakarta,-6.212988,106.856317,087722543044,4.5,1,2021-10-19 17:44:00,2024-07-16 11:27:22,1
2a2d1249-2d5c-4636-82e0-930ad64f1f65,Sei dalam Bambu,Mie & Pasta,Jl. Raya No.88,Jakarta Barat,jakarta,-6.179088,106.764709,087235770506,3.8,1,2020-08-01 16:48:29,2024-03-01 04:11:37,1
b2affcf0-929f-4e2e-a5e9-9e94ad874686,Seung Toppoki,Minuman & Jus,Jl. Raya No.198,Jakarta Pusat,jakarta,-6.164647,106.859406,087980669879,3.6,1,2021-06-07 03:29:08,2024-12-06 08:34:21,1
b18cbb70-e374-4abe-9eaa-015a89dd124d,"Shabu Idasuki, Cikarang",Nasi & Lauk,Jl. Raya No.47,Jakarta Utara,jakarta,-6.134758,106.857672,089893851247,4.7,1,2020-09-14 03:44:50,2024-10-07 01:54:45,1
51796def-2b84-438e-a256-876d34507a24,Shihlin Ciputra Cibubur,Vegetarian,Jl. Raya No.61,Jakarta Timur,jakarta,-6.245631,106.910073,086691952730,3.9,1,2021-11-28 09:14:51,2024-03-31 21:03:55,1
2310f452-f102-4f75-ac66-c805586da6bf,"Slice Cake, Jagakarsa",Western,Jl. Raya No.121,Jakarta Utara,jakarta,-6.130433,106.91656,083459370777,4.5,1,2022-06-05 02:46:34,2024-06-20 02:39:55,1
1c1f3f8e-fbc2-4908-927a-ac8c61bf6767,"Sliced Pizzeria, Bintaro",Minuman & Jus,Jl. Raya No.136,Jakarta Timur,jakarta,-6.173056,106.955594,086331751079,4.7,1,2022-07-28 07:29:14,2024-02-23 17:58:04,1
c7668522-890a-4507-8a62-2cf741ba83a3,Sosis Bakar Gangan,Pizza,Jl. Raya No.142,Jakarta Barat,jakarta,-6.177391,106.778447,082379244185,4.8,1,2021-03-18 19:55:10,2024-02-02 13:46:22,1
71d1cab7-82d1-4420-b996-aab89d989ba3,"Starbucks, Sudirman Bogor",Nasi & Lauk,Jl. Raya No.112,Jakarta Selatan,jakarta,-6.252721,106.862424,082139801436,4.7,1,2021-06-27 01:28:34,2024-12-27 08:37:37,1
c6ac60bd-110f-48b6-a6c7-7dc25efe0900,Steaky Steak Cikarang,Pizza,Jl. Raya No.61,Jakarta Pusat,jakarta,-6.160479,106.839823,085920952896,4.1,1,2020-02-13 18:54:28,2024-05-03 18:21:29,1
bdd7f9c4-3369-4900-bb01-1f1c251ab5b3,"SUMOYAKI, PADEMANGAN",Western,Jl. Raya No.38,Jakarta Pusat,jakarta,-6.145629,106.852498,082715140967,3.9,1,2022-01-03 22:23:47,2024-09-27 07:51:40,1
29e99e43-a4ea-4520-b2e3-2e96d600f819,Sunday Fat Bowl,Dessert & Snack,Jl. Raya No.2,Jakarta Selatan,jakarta,-6.204116,106.827529,082012550658,3.9,1,2020-08-20 06:29:43,2024-08-01 03:13:34,1
d252c5e9-225f-4530-9688-3cae938402e0,"Sushi Me, Slipi",Burger & Sandwich,Jl. Raya No.61,Jakarta Utara,jakarta,-6.118889,106.831119,084826354208,3.6,1,2021-10-14 04:13:50,2024-09-05 03:27:42,1
e86eb92b-9fa6-4bd7-b86e-5cd654f25a9c,SYMAXTY NINE COFFEE,Bakso & Soto,Jl. Raya No.128,Jakarta Utara,jakarta,-6.121715,106.831086,088681947921,3.5,1,2022-03-11 14:35:59,2024-08-11 07:49:50,1
49a4e2d9-b187-4481-81d2-1c27cb83ded2,"Takana Coffee, Rawamangun",Ayam & Bebek,Jl. Raya No.158,Jakarta Selatan,jakarta,-6.208146,106.813302,085542287985,4.4,1,2020-10-17 23:34:07,2024-09-15 00:23:21,1
4682c343-ba93-4b27-8825-05dab1c4cb4b,Tao Cafe,Minuman & Jus,Jl. Raya No.140,Jakarta Pusat,jakarta,-6.156678,106.83803,087478131950,4.3,1,2021-08-29 13:10:12,2024-12-05 04:02:20,1
1a759da9-accc-4286-b2dc-6c162591d60e,Tettakopi,Pizza,Jl. Raya No.65,Jakarta Timur,jakarta,-6.245647,106.912557,081257928328,4.7,1,2021-06-19 15:10:07,2024-04-03 15:27:23,1
d322e8f1-784c-4772-a2b9-a409de435432,"The Acre, Menteng",Pizza,Jl. Raya No.35,Jakarta Pusat,jakarta,-6.147997,106.856759,081557284777,4.3,1,2022-09-25 13:09:27,2024-03-08 23:56:56,1
ef6f3612-b655-42dc-a4d4-d4b2d2176b75,"The Garrison, Kemang",Nasi & Lauk,Jl. Raya No.35,Jakarta Timur,jakarta,-6.151918,106.922638,081871428713,3.6,1,2020-11-09 03:51:25,2024-01-18 00:18:14,1
f3fc01dd-a46d-44e8-88e7-eccf72c007ed,Toko Kopi Bacarita,Burger & Sandwich,Jl. Raya No.132,Jakarta Selatan,jakarta,-6.191421,106.815248,086082884346,4.2,1,2020-02-26 21:19:16,2024-10-19 13:10:48,1
53cfcbd6-8d82-46af-b1e1-b08a444e4373,"Toko Pizza, Limo",Ayam & Bebek,Jl. Raya No.168,Jakarta Selatan,jakarta,-6.251389,106.858971,085246670512,3.7,1,2021-07-25 16:44:57,2024-06-18 16:40:55,1
763101d1-71a6-4a7e-865a-53cdab4dcb71,Tokyo Town Cafe,Sushi & Japanese,Jl. Raya No.87,Jakarta Timur,jakarta,-6.175669,106.96841,083376599269,4.5,1,2021-07-24 15:41:09,2024-12-24 23:11:52,1
7e9674d1-245c-4a77-bfdb-a92a2e35c467,"Tomokofi, Cileungsi",Sushi & Japanese,Jl. Raya No.21,Jakarta Utara,jakarta,-6.129331,106.828261,086590859912,5.0,1,2020-10-07 07:54:19,2024-07-30 20:11:23,1
9ccac676-7e73-47d1-a8be-d71da378fb2e,"Traffic Bun, Benhil",Sarapan,Jl. Raya No.76,Jakarta Barat,jakarta,-6.163939,106.746406,084969849800,4.4,1,2021-10-23 22:45:31,2024-03-05 17:14:30,1
8c06eb34-466e-44b4-af5e-dedd299f13c2,"Traffic Bun, Buaran",Padang,Jl. Raya No.91,Jakarta Timur,jakarta,-6.214845,106.874659,088868376726,3.9,1,2020-03-30 02:27:49,2024-01-30 03:26:03,1
0d826672-e22a-44c8-8126-3c9689d192b1,"Wahaha, Kelapa Gading",Sarapan,Jl. Raya No.41,Jakarta Timur,jakarta,-6.213669,106.958121,081329163535,4.8,1,2022-11-19 08:59:07,2024-10-30 10:21:19,1
6561b9a8-a179-4331-be9d-e10b42e2b7ff,"Wanfan, Gunung Sahari",Western,Jl. Raya No.166,Jakarta Timur,jakarta,-6.24652,106.877396,085658607028,4.1,1,2022-05-31 04:24:47,2024-01-13 13:51:11,1
0161e0a7-bb44-49b8-8891-8c8815b4abd6,Warung Babe,Pizza,Jl. Raya No.96,Jakarta Utara,jakarta,-6.133862,106.864992,086620319387,4.4,1,2022-04-02 11:41:42,2024-05-22 12:13:17,1
b1e1e735-3857-4d8b-9cb3-4087f4c76443,"Warung Corndog, Sukaraja",Seafood,Jl. Raya No.7,Jakarta Timur,jakarta,-6.218561,106.900656,083376980546,4.3,1,2022-05-22 12:40:35,2024-02-15 17:36:43,1
1ac76ac9-6ca9-45bb-b7d0-aa951845303f,Warung Jamet,Mie & Pasta,Jl. Raya No.157,Jakarta Barat,jakarta,-6.141252,106.796323,084675927774,3.8,1,2020-07-29 20:19:19,2024-11-27 04:55:01,1
23c12562-6032-434b-a932-04116a4c8406,"XIBOBA, Bangbarung",Korean Food,Jl. Raya No.23,Jakarta Pusat,jakarta,-6.159179,106.864934,089752894344,4.5,1,2020-04-10 21:06:15,2024-08-01 14:20:41,1
1df64da1-9eb5-487c-a494-7d2b047d75eb,"Xi Bo Ba, Ramayana Cileungsi",Nasi & Lauk,Jl. Raya No.183,Jakarta Utara,jakarta,-6.128386,106.849996,089995590648,3.8,1,2021-07-15 13:24:19,2024-07-16 13:56:50,1
cdf1d590-0002-4429-995d-6da7f728cc85,"XIBOBA, Ramayana Parung",Nasi & Lauk,Jl. Raya No.61,Jakarta Selatan,jakarta,-6.267864,106.806078,087313527782,4.0,1,2022-06-08 00:02:53,2024-05-23 06:30:04,1
8f7e0226-d4b2-45d0-b355-c2ff687fd1f9,"XIBOBA, Summarecon Bekasi",Dessert & Snack,Jl. Raya No.23,Jakarta Timur,jakarta,-6.169634,106.930681,081851512297,4.1,1,2022-01-13 13:55:43,2024-07-23 03:50:19,1
1349adac-4728-4a70-bb3d-a78a5678a3a3,XO sushi Tebet,Seafood,Jl. Raya No.33,Jakarta Timur,jakarta,-6.173084,106.960567,085096213226,3.6,1,2021-12-24 15:31:13,2024-09-21 03:04:30,1
94570fcd-6ef8-4c83-a918-61dee91ee000,"XXI Cafe, PGC",Western,Jl. Raya No.142,Jakarta Utara,jakarta,-6.126219,106.907796,089188891300,3.8,1,2020-07-19 10:41:50,2024-06-17 00:17:40,1
bbf6a981-90c6-4b57-b640-4412f5e6cb36,"Ya'mbok, Jatimelati",Seafood,Jl. Raya No.133,Jakarta Utara,jakarta,-6.103572,106.825541,082950818905,3.7,1,2021-05-16 05:39:52,2024-12-29 00:23:17,1
0da7a10d-c254-4e1b-8385-b628f73df5df,AHAN CHASIOPUI,Minuman & Jus,Jl. Raya No.73,Medan Timur,medan,3.595783,98.747374,082043635675,3.8,1,2022-05-05 16:51:23,2024-04-16 14:04:08,1
bf3cc569-32ed-4e67-bfc1-588e75f525c4,Ahmeds Kitchen,Seafood,Jl. Raya No.129,Medan Kota,medan,3.593752,98.69301,089232633927,4.4,1,2022-06-21 00:04:14,2024-02-29 21:11:41,1
90791e7f-ea47-48ee-baae-60b0d03d6610,Airo Kitchen,Dessert & Snack,Jl. Raya No.87,Medan Kota,medan,3.596111,98.700444,088215529005,4.7,1,2020-02-14 01:50:25,2024-02-01 13:03:06,1
78f4e1fe-ebba-40d9-9c24-ae841c031391,"Amanda Brownies, Sunggal",Burger & Sandwich,Jl. Raya No.167,Medan Kota,medan,3.616398,98.703972,083686790955,4.1,1,2022-09-19 15:19:06,2024-01-12 18:17:06,1
b1fd0953-4943-4fcb-85cb-ec9a87565122,"Arkana Cafe, Tuasan",Sarapan,Jl. Raya No.78,Medan Barat,medan,3.59445,98.657279,087142866956,4.7,1,2022-11-30 02:18:34,2024-06-06 17:03:24,1
9f1e8145-1e45-4e88-937a-16f793ef184e,"Aromora Cafe, Medan Tembung",Nasi & Lauk,Jl. Raya No.113,Medan Barat,medan,3.572677,98.664431,086374995086,4.2,1,2021-06-12 11:17:53,2024-08-23 14:29:00,1
47f9f042-f4b2-4595-8424-d0804d921710,Assalam Resto,Vegetarian,Jl. Raya No.89,Medan Kota,medan,3.571881,98.700285,086127551135,4.6,1,2022-03-10 23:51:03,2024-08-06 02:58:07,1
b632d500-4e96-420f-9c12-09c5fb51c507,Baboi,Burger & Sandwich,Jl. Raya No.116,Medan Kota,medan,3.572338,98.682653,084128908276,3.6,1,2021-03-26 19:53:15,2024-05-29 04:32:09,1
2663d89b-821e-4413-8e66-7e15fc38ef39,"Baked Well, Petula",Bakso & Soto,Jl. Raya No.41,Medan Timur,medan,3.609269,98.748134,085187535841,4.6,1,2020-10-21 21:31:41,2024-10-23 08:48:24,1
ed0190bb-67ee-4b30-b9f1-e509595fe063,Bakmie Kembar Manurung,Korean Food,Jl. Raya No.79,Medan Kota,medan,3.584879,98.686031,087313110670,3.6,1,2021-09-02 21:07:52,2024-07-15 07:05:01,1
7dda34fc-8a78-4b55-901f-26a23304f341,Bakmie Sedap Siantar,Pizza,Jl. Raya No.13,Medan Barat,medan,3.598334,98.640757,081647763008,4.2,1,2022-10-13 08:34:55,2024-09-18 04:20:46,1
76bd350e-e152-41e2-94f9-7e54a284b05c,"Bakso Anggrek, Marelan",Seafood,Jl. Raya No.111,Medan Barat,medan,3.564287,98.630409,082745496951,4.6,1,2021-09-18 10:24:05,2024-05-22 02:47:00,1
833d203b-a565-44c0-be8c-bae80c349a10,Bakso Bakar Hot,Mie & Pasta,Jl. Raya No.93,Medan Kota,medan,3.578041,98.68992,088048735464,3.6,1,2022-02-22 08:00:31,2024-06-23 21:36:25,1
6d6a0486-0c4f-4633-a88d-fa582ab6bc2f,"Bakso Bola, STM",Sarapan,Jl. Raya No.157,Medan Timur,medan,3.59958,98.749455,082527268907,5.0,1,2021-09-03 21:47:41,2024-05-24 22:27:38,1
d354fae5-3bc4-4f65-afb4-366674b1f8bb,Bakso Solo Kraton,Nasi & Lauk,Jl. Raya No.51,Medan Barat,medan,3.577892,98.64828,088778333267,4.1,1,2020-03-03 12:48:42,2024-01-18 14:15:28,1
a20f5bd6-ac3e-49bc-81bb-e6ebd20802ca,"Basecamp Coffee, Medan Sunggal",Korean Food,Jl. Raya No.133,Medan Kota,medan,3.559593,98.673313,086829990477,4.4,1,2022-03-11 19:26:48,2024-02-24 06:51:11,1
65902149-7a82-4ab2-9062-9b14879277aa,"Besty Cemilan, Kapten Sumarsono",Sushi & Japanese,Jl. Raya No.158,Medan Barat,medan,3.596568,98.645927,084889688374,4.0,1,2022-03-02 19:31:08,2024-07-25 17:46:00,1
